x (m),y (m),z (m),t (s),id
-3.92071183052601e-06,-7.67310357176338e-06,1.23948958016994e-07,46.091116575,79
-3.92160898670123e-06,-7.67102107116165e-06,1.2351695047454e-07,46.091366575,79
-3.92250614287642e-06,-7.66893857055998e-06,1.23084942932098e-07,46.091616575,79
-3.92340329905165e-06,-7.66685606995826e-06,1.22652935389644e-07,46.091866575,79
-3.92430045522687e-06,-7.66477356935653e-06,1.2222092784719e-07,46.092116575,79
-3.92519761140209e-06,-7.6626910687548e-06,1.21788920304736e-07,46.092366575,79
-3.92609476757731e-06,-7.66060856815308e-06,1.21356912762283e-07,46.092616575,79
-3.92622263151247e-06,-7.66049707673457e-06,1.21573171191048e-07,46.092866575,79
-3.92618889194708e-06,-7.66079963080753e-06,1.21925609402704e-07,46.093116575,79
-3.92615515238169e-06,-7.6611021848805e-06,1.2227804761437e-07,46.093366575,79
-3.9261214128163e-06,-7.66140473895347e-06,1.22630485826037e-07,46.093616575,79
-3.92608767325091e-06,-7.66170729302644e-06,1.22982924037703e-07,46.093866575,79
-3.92605393368552e-06,-7.66200984709941e-06,1.23335362249369e-07,46.094116575,79
-3.92602019412013e-06,-7.66231240117238e-06,1.23687800461035e-07,46.094366575,79
-3.92598645455474e-06,-7.66261495524535e-06,1.24040238672691e-07,46.094616575,79
-3.92595271498935e-06,-7.66291750931832e-06,1.24392676884358e-07,46.094866575,79
-3.92585976520385e-06,-7.66315595831667e-06,1.24836403222527e-07,46.095116575,79
-3.92565340109004e-06,-7.66327161712836e-06,1.25454987575615e-07,46.095366575,79
-3.92544703697623e-06,-7.66338727594005e-06,1.26073571928703e-07,46.095616575,79
-3.92524067286242e-06,-7.66350293475173e-06,1.26692156281774e-07,46.095866575,79
-3.92503430874861e-06,-7.66361859356342e-06,1.27310740634861e-07,46.096116575,79
-3.9248279446348e-06,-7.66373425237511e-06,1.27929324987949e-07,46.096366575,79
-3.92462158052098e-06,-7.6638499111868e-06,1.28547909341037e-07,46.096616575,79
-3.92441521640717e-06,-7.66396556999848e-06,1.29166493694125e-07,46.096866575,79
-3.92420885229336e-06,-7.66408122881017e-06,1.29785078047213e-07,46.097116575,79
-3.92400248817956e-06,-7.66419688762186e-06,1.30403662400283e-07,46.097366575,79
-3.92379612406574e-06,-7.66431254643355e-06,1.31022246753371e-07,46.097616575,79
-3.92358975995193e-06,-7.66442820524524e-06,1.31640831106459e-07,46.097866575,79
-3.92338339583812e-06,-7.66454386405692e-06,1.32259415459547e-07,46.098116575,79
-3.92317703172431e-06,-7.66465952286861e-06,1.32877999812635e-07,46.098366575,79
-3.9229706676105e-06,-7.6647751816803e-06,1.33496584165723e-07,46.098616575,79
-3.92276430349669e-06,-7.66489084049199e-06,1.34115168518793e-07,46.098866575,79
-3.92255793938288e-06,-7.66500649930367e-06,1.34733752871881e-07,46.099116575,79
-3.92235157526907e-06,-7.66512215811536e-06,1.35352337224969e-07,46.099366575,79
-3.92214521115526e-06,-7.66523781692705e-06,1.35970921578057e-07,46.099616575,79
-3.92193884704144e-06,-7.66535347573874e-06,1.36589505931145e-07,46.099866575,79
-3.92173248292763e-06,-7.66546913455043e-06,1.37208090284233e-07,46.100116575,79
-3.92152611881383e-06,-7.66558479336211e-06,1.37826674637303e-07,46.100366575,79
-3.92131975470001e-06,-7.6657004521738e-06,1.38445258990391e-07,46.100616575,79
-3.9211133905862e-06,-7.66581611098549e-06,1.39063843343479e-07,46.100866575,79
-3.92090702647239e-06,-7.66593176979718e-06,1.39682427696567e-07,46.101116575,79
-3.92070066235858e-06,-7.66604742860887e-06,1.40301012049655e-07,46.101366575,79
-3.92049429824477e-06,-7.66616308742055e-06,1.40919596402743e-07,46.101616575,79
-3.92028793413096e-06,-7.66627874623224e-06,1.41538180755813e-07,46.101866575,79
-3.92008157001715e-06,-7.66639440504393e-06,1.42156765108901e-07,46.102116575,79
-3.91987520590334e-06,-7.66651006385561e-06,1.42775349461989e-07,46.102366575,79
-3.91966884178953e-06,-7.6666257226673e-06,1.43393933815077e-07,46.102616575,79
-3.91946247767572e-06,-7.66674138147899e-06,1.44012518168165e-07,46.102866575,79
-3.9192561135619e-06,-7.66685704029068e-06,1.44631102521252e-07,46.103116575,79
-3.9190497494481e-06,-7.66697269910237e-06,1.45249686874323e-07,46.103366575,79
-3.91884338533429e-06,-7.66708835791406e-06,1.45868271227411e-07,46.103616575,79
-3.91867183288468e-06,-7.6670887404504e-06,1.46802990017446e-07,46.103866575,79
-3.91856163358913e-06,-7.66688595651252e-06,1.48294873920128e-07,46.104116575,79
-3.91845143429357e-06,-7.66668317257464e-06,1.49786757822809e-07,46.104366575,79
-3.91834123499802e-06,-7.66648038863676e-06,1.51278641725491e-07,46.104616575,79
-3.91823103570246e-06,-7.66627760469888e-06,1.5277052562813e-07,46.104866575,79
-3.91812083640691e-06,-7.666074820761e-06,1.54262409530811e-07,46.105116575,79
-3.91801063711135e-06,-7.66587203682312e-06,1.55754293433493e-07,46.105366575,79
-3.9179004378158e-06,-7.66566925288524e-06,1.57246177336175e-07,46.105616575,79
-3.91779023852024e-06,-7.66546646894736e-06,1.58738061238856e-07,46.105866575,79
-3.91768003922468e-06,-7.66526368500948e-06,1.60229945141538e-07,46.106116575,79
-3.91756983992913e-06,-7.66506090107161e-06,1.61721829044177e-07,46.106366575,79
-3.91745964063358e-06,-7.66485811713372e-06,1.63213712946858e-07,46.106616575,79
-3.91734944133802e-06,-7.66465533319584e-06,1.6470559684954e-07,46.106866575,79
-3.91723924204246e-06,-7.66445254925796e-06,1.66197480752221e-07,46.107116575,79
-3.91712904274691e-06,-7.66424976532008e-06,1.67689364654903e-07,46.107366575,79
-3.91701884345135e-06,-7.6640469813822e-06,1.69181248557585e-07,46.107616575,79
-3.9169086441558e-06,-7.66384419744433e-06,1.70673132460224e-07,46.107866575,79
-3.91679844486024e-06,-7.66364141350645e-06,1.72165016362905e-07,46.108116575,79
-3.91668824556469e-06,-7.66343862956857e-06,1.73656900265587e-07,46.108366575,79
-3.91657804626913e-06,-7.66323584563068e-06,1.75148784168268e-07,46.108616575,79
-3.91646784697357e-06,-7.66303306169281e-06,1.7664066807095e-07,46.108866575,79
-3.91635764767802e-06,-7.66283027775493e-06,1.78132551973631e-07,46.109116575,79
-3.91624744838247e-06,-7.66262749381705e-06,1.79624435876271e-07,46.109366575,79
-3.91613724908691e-06,-7.66242470987917e-06,1.81116319778952e-07,46.109616575,79
-3.91602704979135e-06,-7.66222192594129e-06,1.82608203681634e-07,46.109866575,79
-3.9159168504958e-06,-7.66201914200341e-06,1.84100087584315e-07,46.110116575,79
-3.91580665120024e-06,-7.66181635806553e-06,1.85591971486997e-07,46.110366575,79
-3.91569645190469e-06,-7.66161357412765e-06,1.87083855389678e-07,46.110616575,79
-3.91566996322106e-06,-7.66129479749955e-06,1.88343925301814e-07,46.110866575,79
-3.91626917589108e-06,-7.66010902466136e-06,1.87871283861008e-07,46.111116575,79
-3.9168683885611e-06,-7.65892325182317e-06,1.87398642420202e-07,46.111366575,79
-3.91746760123112e-06,-7.65773747898498e-06,1.86926000979396e-07,46.111616575,79
-3.91806681390114e-06,-7.65655170614679e-06,1.8645335953859e-07,46.111866575,79
-3.91837293700861e-06,-7.65580963148305e-06,1.86308049909493e-07,46.112116575,79
-3.91806894609608e-06,-7.65599118737967e-06,1.8684413516114e-07,46.112366575,79
-3.91776495518354e-06,-7.6561727432763e-06,1.87380220412802e-07,46.112616575,79
-3.91746096427099e-06,-7.65635429917293e-06,1.87916305664464e-07,46.112866575,79
-3.91715697335845e-06,-7.65653585506956e-06,1.88452390916127e-07,46.113116575,79
-3.91685298244591e-06,-7.65671741096619e-06,1.88988476167789e-07,46.113366575,79
-3.91654899153336e-06,-7.65689896686282e-06,1.89524561419451e-07,46.113616575,79
-3.91624500062083e-06,-7.65708052275944e-06,1.90060646671098e-07,46.113866575,79
-3.91594100970828e-06,-7.65726207865607e-06,1.9059673192276e-07,46.114116575,79
-3.91563701879574e-06,-7.6574436345527e-06,1.91132817174422e-07,46.114366575,79
-3.9153330278832e-06,-7.65762519044933e-06,1.91668902426084e-07,46.114616575,79
-3.91502903697065e-06,-7.65780674634596e-06,1.92204987677746e-07,46.114866575,79
-3.91472504605811e-06,-7.65798830224259e-06,1.92741072929409e-07,46.115116575,79
-3.91442105514558e-06,-7.65816985813922e-06,1.93277158181056e-07,46.115366575,79
-3.91411706423303e-06,-7.65835141403584e-06,1.93813243432718e-07,46.115616575,79
-3.91381307332049e-06,-7.65853296993247e-06,1.9434932868438e-07,46.115866575,79
-3.91350908240795e-06,-7.6587145258291e-06,1.94885413936042e-07,46.116116575,79
-3.9132050914954e-06,-7.65889608172573e-06,1.95421499187704e-07,46.116366575,79
-3.91290110058286e-06,-7.65907763762236e-06,1.95957584439366e-07,46.116616575,79
-3.91259710967033e-06,-7.65925919351899e-06,1.96493669691013e-07,46.116866575,79
-3.91229311875778e-06,-7.65944074941561e-06,1.97029754942675e-07,46.117116575,79
-3.91198912784524e-06,-7.65962230531225e-06,1.97565840194338e-07,46.117366575,79
-3.9116851369327e-06,-7.65980386120887e-06,1.98101925446e-07,46.117616575,79
-3.91138114602015e-06,-7.6599854171055e-06,1.98638010697662e-07,46.117866575,79
-3.91132847737157e-06,-7.66002713865055e-06,1.98961923529005e-07,46.118116575,79
-3.91135079425435e-06,-7.66002713865055e-06,1.99222531735322e-07,46.118366575,79
-3.91137311113713e-06,-7.66002713865055e-06,1.99483139941647e-07,46.118616575,79
-3.91139542801992e-06,-7.66002713865055e-06,1.99743748147972e-07,46.118866575,79
-3.9114177449027e-06,-7.66002713865055e-06,2.00004356354297e-07,46.119116575,79
-3.91144006178548e-06,-7.66002713865055e-06,2.00264964560622e-07,46.119366575,79
-3.91146237866826e-06,-7.66002713865055e-06,2.00525572766947e-07,46.119616575,79
-3.91148469555104e-06,-7.66002713865055e-06,2.00786180973265e-07,46.119866575,79
-3.91150701243383e-06,-7.66002713865055e-06,2.0104678917959e-07,46.120116575,79
-3.91152932931661e-06,-7.66002713865055e-06,2.01307397385915e-07,46.120366575,79
-3.91155164619939e-06,-7.66002713865055e-06,2.0156800559224e-07,46.120616575,79
-3.91157396308217e-06,-7.66002713865055e-06,2.01828613798565e-07,46.120866575,79
-3.91159627996496e-06,-7.66002713865055e-06,2.0208922200489e-07,46.121116575,79
-3.91161859684774e-06,-7.66002713865055e-06,2.02349830211207e-07,46.121366575,79
-3.91164091373052e-06,-7.66002713865055e-06,2.02610438417532e-07,46.121616575,79
-3.9116632306133e-06,-7.66002713865055e-06,2.02871046623857e-07,46.121866575,79
-3.91168554749609e-06,-7.66002713865055e-06,2.03131654830182e-07,46.122116575,79
-3.91170786437887e-06,-7.66002713865055e-06,2.03392263036507e-07,46.122366575,79
-3.91173018126165e-06,-7.66002713865055e-06,2.03652871242832e-07,46.122616575,79
-3.91175249814443e-06,-7.66002713865055e-06,2.0391347944915e-07,46.122866575,79
-3.91177481502721e-06,-7.66002713865055e-06,2.04174087655475e-07,46.123116575,79
-3.91179713191e-06,-7.66002713865055e-06,2.044346958618e-07,46.123366575,79
-3.91145833580598e-06,-7.66025438036106e-06,2.04884688326249e-07,46.123616575,79
-3.90913880452533e-06,-7.66172806201161e-06,2.06373469412783e-07,46.123866575,79
-3.90681927324467e-06,-7.66320174366217e-06,2.07862250499317e-07,46.124116575,79
-3.90449974196408e-06,-7.66467542531268e-06,2.09351031585808e-07,46.124366575,79
-3.90218021068342e-06,-7.66614910696324e-06,2.10839812672342e-07,46.124616575,79
-3.89986067940276e-06,-7.66762278861379e-06,2.12328593758876e-07,46.124866575,79
-3.8975411481221e-06,-7.66909647026435e-06,2.1381737484541e-07,46.125116575,79
-3.89522161684144e-06,-7.6705701519149e-06,2.15306155931944e-07,46.125366575,79
-3.89290208556078e-06,-7.67204383356546e-06,2.16794937018478e-07,46.125616575,79
-3.89058255428019e-06,-7.67351751521597e-06,2.1828371810497e-07,46.125866575,79
-3.88826302299953e-06,-7.67499119686653e-06,2.19772499191504e-07,46.126116575,79
-3.88594349171888e-06,-7.67646487851708e-06,2.21261280278038e-07,46.126366575,79
-3.84287249509048e-06,-8.36013393248629e-06,1.98268965391355e-07,46.437053275,80
-3.84367715189896e-06,-8.3618736797399e-06,1.98264293171901e-07,46.437303275,80
-3.84448180870744e-06,-8.36361342699351e-06,1.98259620952448e-07,46.437553275,80
-3.84528646551589e-06,-8.36535317424707e-06,1.98254948732994e-07,46.437803275,80
-3.84609112232437e-06,-8.36709292150068e-06,1.9825027651354e-07,46.438053275,80
-3.84689577913285e-06,-8.36883266875429e-06,1.98245604294087e-07,46.438303275,80
-3.8477845005498e-06,-8.37072814712527e-06,1.99835077620989e-07,46.438553275,80
-3.84890201410734e-06,-8.37304746682911e-06,2.05763213538526e-07,46.438803275,80
-3.85001952766488e-06,-8.37536678653296e-06,2.11691349456062e-07,46.439053275,80
-3.8511370412224e-06,-8.37768610623674e-06,2.1761948537343e-07,46.439303275,80
-3.85200676057583e-06,-8.37876961201501e-06,2.25685396012076e-07,46.439553275,80
-3.85252975828855e-06,-8.37812392709883e-06,2.36742549974744e-07,46.439803275,80
-3.85789603179986e-06,-8.37998310841172e-06,2.45920583165381e-07,46.440053275,80
-3.86941897454742e-06,-8.38502642242627e-06,2.5270991797718e-07,46.440303275,80
-3.87121762143938e-06,-8.39028840819248e-06,2.59580953620646e-07,46.440553275,80
-3.86560846633983e-06,-8.39414979297495e-06,2.63558734733343e-07,46.440803275,80
-3.86509119818219e-06,-8.39580819723222e-06,2.63555146351987e-07,46.441053275,80
-3.86457393002454e-06,-8.39746660148949e-06,2.63551557970631e-07,46.441303275,80
-3.86537646053345e-06,-8.39931441478637e-06,2.635498046875e-07,46.441553275,80
-3.86743994847001e-06,-8.40134319260565e-06,2.635498046875e-07,46.441803275,80
-3.86950343640658e-06,-8.40337197042494e-06,2.635498046875e-07,46.442053275,80
-3.87156692434309e-06,-8.40540074824416e-06,2.635498046875e-07,46.442303275,80
-3.88052296460419e-06,-8.40390044066971e-06,2.66848223998286e-07,46.442553275,80
-3.89308538982127e-06,-8.40055361240551e-06,2.71872472758145e-07,46.442803275,80
-3.89456229905965e-06,-8.40234587497931e-06,2.73199171101126e-07,46.443053275,80
-3.89082728825917e-06,-8.40655431110528e-06,2.72787444534576e-07,46.443303275,80
-3.88709227745869e-06,-8.41076274723126e-06,2.72375717968026e-07,46.443553275,80
-3.88335726665832e-06,-8.41497118335712e-06,2.71963991401488e-07,46.443803275,80
-3.88102524657418e-06,-8.41412057538063e-06,2.73385273873631e-07,46.444053275,80
-3.87899083058141e-06,-8.41219683683686e-06,2.75195376444924e-07,46.444303275,80
-3.87695641458864e-06,-8.41027309829309e-06,2.77005479016216e-07,46.444553275,80
-3.87492199859586e-06,-8.40834935974933e-06,2.78815581587509e-07,46.444803275,80
-3.87288758260309e-06,-8.40642562120556e-06,2.80625684158801e-07,46.445053275,80
-3.87018857744882e-06,-8.40475807849533e-06,2.82704269086587e-07,46.445303275,80
-3.86124575021124e-06,-8.40549749830455e-06,2.87305248545829e-07,46.445553275,80
-3.85400754456204e-06,-8.40614833562064e-06,2.9087911779269e-07,46.445803275,80
-3.85848552205302e-06,-8.40565213929255e-06,2.87579476572537e-07,46.446053275,80
-3.8542083942764e-06,-8.39977999339694e-06,2.91570469181505e-07,46.446303275,80
-3.85095216362689e-06,-8.39498135709283e-06,2.94969408235898e-07,46.446553275,80
-3.8561103142893e-06,-8.39903074161771e-06,2.93488556532703e-07,46.446803275,80
-3.86088419845211e-06,-8.40190562558681e-06,2.92201775002208e-07,46.447053275,80
-3.86312903220943e-06,-8.39705053281056e-06,2.92192266534484e-07,46.447303275,80
-3.86537386596676e-06,-8.39219544003431e-06,2.9218275806676e-07,46.447553275,80
-3.86315906957665e-06,-8.39035751298048e-06,2.9217529296875e-07,46.447803275,80
-3.84824749001167e-06,-8.39823484929495e-06,2.92307587778462e-07,46.448053275,80
-3.84979433090399e-06,-8.4001277583054e-06,2.93045428323468e-07,46.448303275,80
-3.85134117179635e-06,-8.40202066731591e-06,2.93783268868496e-07,46.448553275,80
-3.85288801268872e-06,-8.40391357632641e-06,2.94521109413523e-07,46.448803275,80
-3.85443485358108e-06,-8.40580648533691e-06,2.95258949958551e-07,46.449053275,80
-3.85752897054213e-06,-8.4055828514067e-06,2.95200128108409e-07,46.449303275,80
-3.86308222279849e-06,-8.40199532815197e-06,2.93875145258267e-07,46.449553275,80
-3.8686354750547e-06,-8.39840780489734e-06,2.92550162408163e-07,46.449803275,80
-3.87418872731106e-06,-8.39482028164261e-06,2.91225179558021e-07,46.450053275,80
-3.88320436294118e-06,-8.39779424980727e-06,2.93546210138412e-07,46.450303275,80
-3.89524755591705e-06,-8.4065056795414e-06,2.99055366802098e-07,46.450553275,80
-3.89478255137395e-06,-8.40947811652634e-06,3.02021425806156e-07,46.450803275,80
-3.88438951561553e-06,-8.40789538886252e-06,3.029689723179e-07,46.451053275,80
-3.87081821117249e-06,-8.41645391605079e-06,2.81915179229089e-07,46.451303275,80
-3.86273250817783e-06,-8.42396390357428e-06,2.65612824092536e-07,46.451553275,80
-3.86112283161916e-06,-8.42451455357953e-06,2.66471332823442e-07,46.451803275,80
-3.8595131550605e-06,-8.42506520358477e-06,2.67329841554349e-07,46.452053275,80
-3.85790347850183e-06,-8.42561585359002e-06,2.68188350285255e-07,46.452303275,80
-3.85629380194317e-06,-8.42616650359526e-06,2.69046859016162e-07,46.452553275,80
-3.85468412538455e-06,-8.42671715360049e-06,2.69905367747044e-07,46.452803275,80
-3.85549103078595e-06,-8.42294517270986e-06,2.71922288481583e-07,46.453053275,80
-3.85684794146043e-06,-8.41818937673428e-06,2.74202859578878e-07,46.453303275,80
-3.85820485213491e-06,-8.41343358075869e-06,2.76483430676173e-07,46.453553275,80
-3.86507011458501e-06,-8.41414781651058e-06,2.89198968171334e-07,46.453803275,80
-3.87256378080276e-06,-8.41548608440251e-06,3.03104947465927e-07,46.454053275,80
-3.88005744702029e-06,-8.4168243522944e-06,3.17010926760124e-07,46.454303275,80
-3.87618926166861e-06,-8.4270177643401e-06,3.04580132438449e-07,46.454553275,80
-3.87034485022178e-06,-8.42286095045045e-06,3.07106520940544e-07,46.454803275,80
-3.86439858237174e-06,-8.41785690047014e-06,3.10536131022263e-07,46.455053275,80
-3.86866586760085e-06,-8.41436894672382e-06,3.13963748734547e-07,46.455303275,80
-3.87326207815646e-06,-8.4109298185375e-06,3.17391302282993e-07,46.455553275,80
-3.87131674717041e-06,-8.40980933731422e-06,3.22746235048579e-07,46.455803275,80
-3.86931999104425e-06,-8.40870708371266e-06,3.28116319555778e-07,46.456053275,80
-3.86732323491809e-06,-8.40760483011109e-06,3.33486404062978e-07,46.456303275,80
-3.86532647879193e-06,-8.40650257650952e-06,3.38856488570178e-07,46.456553275,80
-3.86332972266577e-06,-8.40540032290795e-06,3.44226573077378e-07,46.456803275,80
-3.86133296653961e-06,-8.40429806930639e-06,3.49596657584578e-07,46.457053275,80
-3.8593362104135e-06,-8.40319581570485e-06,3.54966742091625e-07,46.457303275,80
-3.85940049307147e-06,-8.40423265406223e-06,3.57970344695211e-07,46.457553275,80
-3.86271843210851e-06,-8.40864636734855e-06,3.57238103509253e-07,46.457803275,80
-3.86603637114556e-06,-8.41306008063487e-06,3.56505862323295e-07,46.458053275,80
-3.86771316752775e-06,-8.41445780066023e-06,3.58170995045755e-07,46.458303275,80
-3.8675452470599e-06,-8.41246541101311e-06,3.62530881957697e-07,46.458553275,80
-3.86737732659205e-06,-8.41047302136605e-06,3.66890768869515e-07,46.458803275,80
-3.8672094061242e-06,-8.40848063171893e-06,3.71250655781457e-07,46.459053275,80
-3.86704148565636e-06,-8.40648824207182e-06,3.75610542693399e-07,46.459303275,80
-3.86687356518851e-06,-8.4044958524247e-06,3.79970429605341e-07,46.459553275,80
-3.86670564472066e-06,-8.40250346277758e-06,3.84330316517283e-07,46.459803275,80
-3.86653772425281e-06,-8.40051107313047e-06,3.88690203429225e-07,46.460053275,80
-3.86636980378496e-06,-8.3985186834834e-06,3.93050090341043e-07,46.460303275,80
-3.86620188331711e-06,-8.39652629383629e-06,3.97409977252985e-07,46.460553275,80
-3.86619973393512e-06,-8.39858589309806e-06,3.96429379990824e-07,46.460803275,80
-3.86619973393512e-06,-8.40069803030357e-06,3.95379538201243e-07,46.461053275,80
-3.86619973393512e-06,-8.40281016750908e-06,3.94329696411663e-07,46.461303275,80
-3.86619973393512e-06,-8.4049223047146e-06,3.93279854622082e-07,46.461553275,80
-3.86619973393512e-06,-8.40703444192005e-06,3.92230012832531e-07,46.461803275,80
-3.86638042242503e-06,-8.408639265454e-06,3.91449530002628e-07,46.462053275,80
-3.86707887039533e-06,-8.40879039117292e-06,3.91440890221903e-07,46.462303275,80
-3.86777731836562e-06,-8.40894151689183e-06,3.91432250441178e-07,46.462553275,80
-3.86847576633592e-06,-8.40909264261074e-06,3.91423610660453e-07,46.462803275,80
-3.86856652657509e-06,-8.40969251505439e-06,3.91130762601591e-07,46.463053275,80
-3.86775893308045e-06,-8.41095577639839e-06,3.90417765254257e-07,46.463303275,80
-3.86695133958578e-06,-8.41221903774241e-06,3.89704767906904e-07,46.463553275,80
-3.86614374609112e-06,-8.41348229908644e-06,3.8899177055955e-07,46.463803275,80
-3.86533615259645e-06,-8.41474556043047e-06,3.88278773212196e-07,46.464053275,80
-3.86452855910178e-06,-8.4160088217745e-06,3.87565775864842e-07,46.464303275,80
-3.86372096560711e-06,-8.41727208311852e-06,3.86852778517489e-07,46.464553275,80
-3.86291337211247e-06,-8.41853534446252e-06,3.86139781170155e-07,46.464803275,80
-3.8621057786178e-06,-8.41979860580654e-06,3.85426783822802e-07,46.465053275,80
-3.86129818512314e-06,-8.42106186715057e-06,3.84713786475448e-07,46.465303275,80
-3.86049059162847e-06,-8.4223251284946e-06,3.84000789128094e-07,46.465553275,80
-3.85971496026774e-06,-8.42339572686475e-06,3.83414462067794e-07,46.465803275,80
-3.85963709585869e-06,-8.42026029017368e-06,3.85593480407531e-07,46.466053275,80
-3.85955923144964e-06,-8.4171248534827e-06,3.87772498747206e-07,46.466303275,80
-3.85948136704059e-06,-8.41398941679163e-06,3.89951517086943e-07,46.466553275,80
-3.86153402256849e-06,-8.41159483614472e-06,3.91330426931805e-07,46.466803275,80
-3.87256998151412e-06,-8.41232406322109e-06,3.89335692037686e-07,46.467053275,80
-3.88360594045975e-06,-8.41305329029746e-06,3.87340957143566e-07,46.467303275,80
-3.8874557507443e-06,-8.41358241746408e-06,3.85890816772979e-07,46.467553275,80
-3.87230312127476e-06,-8.41358241746408e-06,3.85880755798481e-07,46.467803275,80
-3.85715049180478e-06,-8.41358241746408e-06,3.85870694823984e-07,46.468053275,80
-3.85330230665424e-06,-8.41145822306316e-06,3.858642578125e-07,46.468303275,80
-3.86953347596226e-06,-8.40556095931806e-06,3.858642578125e-07,46.468553275,80
-3.87991944307491e-06,-8.40652931284313e-06,3.87548695592208e-07,46.468803275,80
-3.88092476660182e-06,-8.41851591799624e-06,3.91936394940102e-07,46.469053275,80
-3.88077483433424e-06,-8.42589094242078e-06,3.94534673170943e-07,46.469303275,80
-3.87894656503661e-06,-8.42656633656334e-06,3.94533309194793e-07,46.469553275,80
-3.87711829573898e-06,-8.42724173070591e-06,3.94531945218643e-07,46.469803275,80
-3.87500933120711e-06,-8.41917634030201e-06,3.88526631060424e-07,46.470053275,80
-3.87260856500096e-06,-8.40202431338281e-06,3.76279804750699e-07,46.470303275,80
-3.87262801500863e-06,-8.39388541239069e-06,3.71630034507964e-07,46.470553275,80
-3.87493859046863e-06,-8.39427889048832e-06,3.74172104571827e-07,46.470803275,80
-3.87724916592863e-06,-8.39467236858595e-06,3.7671417463569e-07,46.471053275,80
-3.8770155136244e-06,-8.39750650199021e-06,3.769799076694e-07,46.471303275,80
-3.87506154372022e-06,-8.40199092093039e-06,3.75706461423866e-07,46.471553275,80
-3.87310757381604e-06,-8.40647533987058e-06,3.74433015178333e-07,46.471803275,80
-3.87115360391191e-06,-8.41095975881063e-06,3.73159568932836e-07,46.472053275,80
-3.87624095487551e-06,-8.40828800164559e-06,3.70581795657072e-07,46.472303275,80
-3.88374476988485e-06,-8.40316036403029e-06,3.67556399068633e-07,46.472553275,80
-3.8912485848942e-06,-8.39803272641498e-06,3.64531002480194e-07,46.472803275,80
-3.88975993864434e-06,-8.39749300195589e-06,3.62010473249225e-07,46.473053275,80
-3.88642815748619e-06,-8.39789363660992e-06,3.59593423880309e-07,46.473303275,80
-3.88309637632813e-06,-8.39829427126394e-06,3.57176374511461e-07,46.473553275,80
-3.87976459516998e-06,-8.39869490591797e-06,3.54759325142544e-07,46.473803275,80
-3.8864318525563e-06,-8.40337801041685e-06,3.61409915115389e-07,46.474053275,80
-3.89332717433832e-06,-8.40815879219669e-06,3.68267325541779e-07,46.474303275,80
-3.89919109403808e-06,-8.41229677315826e-06,3.73941882496301e-07,46.474553275,80
-3.88898190367688e-06,-8.40641750820086e-06,3.61183149110932e-07,46.474803275,80
-3.87986117940135e-06,-8.40140323685321e-06,3.49365224264225e-07,46.475053275,80
-3.88264084447894e-06,-8.40584609134563e-06,3.4783332308216e-07,46.475303275,80
-3.88519508392422e-06,-8.40990178879772e-06,3.46423543557379e-07,46.475553275,80
-3.88587581387759e-06,-8.41073982913408e-06,3.46028715534495e-07,46.475803275,80
-3.88655654383097e-06,-8.41157786947044e-06,3.45633887511611e-07,46.476053275,80
-3.88723727378435e-06,-8.4124159098068e-06,3.45239059488727e-07,46.476303275,80
-3.8879180037377e-06,-8.41325395014314e-06,3.44844231465855e-07,46.476553275,80
-3.88859873369108e-06,-8.4140919904795e-06,3.44449403442971e-07,46.476803275,80
-3.88520271875832e-06,-8.41455836974419e-06,3.43481865660046e-07,46.477053275,80
-3.87504392495114e-06,-8.41440821260201e-06,3.41564278370823e-07,46.477303275,80
-3.86488513114396e-06,-8.41425805545982e-06,3.39646691081599e-07,46.477553275,80
-3.85967985058656e-06,-8.41326050172921e-06,3.41542665557256e-07,46.477803275,80
-3.86024526818821e-06,-8.4112757557401e-06,3.478813280294e-07,46.478053275,80
-3.86081068578988e-06,-8.40929100975094e-06,3.54219990501724e-07,46.478303275,80
-3.86027824153406e-06,-8.4126597706197e-06,3.56282976886707e-07,46.478553275,80
-3.85882886402192e-06,-8.42049977570047e-06,3.54774922369846e-07,46.478803275,80
-3.86067993115517e-06,-8.42657092053612e-06,3.54112648038026e-07,46.479053275,80
-3.86503608512146e-06,-8.4312994739983e-06,3.54092333512487e-07,46.479303275,80
-3.86939223908763e-06,-8.43602802746034e-06,3.54072018986948e-07,46.479553275,80
-3.87050948829439e-06,-8.43631035546535e-06,3.54340081178293e-07,46.479803275,80
-3.8698949474177e-06,-8.43421535850181e-06,3.54762333744371e-07,46.480053275,80
-3.869280406541e-06,-8.43212036153827e-06,3.5518458631045e-07,46.480303275,80
-3.86866586566431e-06,-8.43002536457473e-06,3.55606838876528e-07,46.480553275,80
-3.86805132478761e-06,-8.42793036761119e-06,3.56029091442607e-07,46.480803275,80
-3.86743678391093e-06,-8.42583537064771e-06,3.56451344008674e-07,46.481053275,80
-3.86682224303423e-06,-8.42374037368417e-06,3.56873596574752e-07,46.481303275,80
-3.86779225428511e-06,-8.42299692913612e-06,3.63077390938517e-07,46.481553275,80
-3.8687906532777e-06,-8.42227769806785e-06,3.69384763412704e-07,46.481803275,80
-3.86978905227028e-06,-8.42155846699957e-06,3.7569213588689e-07,46.482053275,80
-3.87078745126287e-06,-8.42083923593129e-06,3.81999508361077e-07,46.482303275,80
-3.87178585025543e-06,-8.42012000486304e-06,3.88306880835084e-07,46.482553275,80
